Program,Bug,Technique,ID,Result,Num,TimePerClass
Math,27f,evosuite,1,Pass,0,300
Math,55f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Chart,14f,randoop,1,Fail,20,600
Math,52f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,28f,evosuite,1,Pass,0,300
Math,30f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Time,10f,evosuite,1,Pass,0,600
Math,53f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,10f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,29f,evosuite,1,Pass,0,300
Math,30f,evosuite,1,Pass,0,300
Math,31f,evosuite,1,Pass,0,300
Chart,23f,randoopGRT,1,Pass,0,600
Math,32f,evosuite,1,Fail,1,300
Chart,13f,randoopGRT,1,Pass,0,600
Math,98f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,33f,evosuite,1,Pass,0,300
Math,34f,evosuite,1,Pass,0,300
Lang,38f,randoop,1,Pass,0,600
Math,35f,evosuite,1,Fail,2,300
Math,14f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,52f,randoopGRTMinusInputConstruction,1,Pass,0,600
Lang,14f,randoopGRTMinusInputConstruction,1,Pass,0,120
Time,11f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,36f,evosuite,1,Pass,0,300
Math,5f,randoopGRT,1,Pass,0,120
Math,37f,evosuite,1,Fail,3,300
Time,11f,evosuite,1,Fail,1,600
Math,38f,evosuite,1,Fail,6,300
Math,39f,evosuite,1,Pass,0,300
Time,22f,randoopGRT,1,Pass,0,120
Chart,24f,randoopGRT,1,Fail,2350,600
Time,12f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,98f,randoopGRT,1,Fail,8,300
Math,92f,randoopGRTMinusMinCoverageFirst,1,Fail,10,300
Math,40f,evosuite,1,Pass,0,300
Chart,25f,randoopGRT,1,Pass,0,600
Time,5f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,21f,randoop,1,Pass,0,600
Math,41f,evosuite,1,Pass,0,300
Chart,15f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Lang,41f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,42f,evosuite,1,Fail,1,300
Lang,53f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,43f,evosuite,1,Pass,0,300
Math,33f,randoopGRT,1,Pass,0,600
Math,27f,randoopGRT,1,Pass,0,120
Math,44f,evosuite,1,Pass,0,300
Lang,45f,randoopGRT,1,Pass,0,120
Time,13f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,45f,evosuite,1,Fail,1,300
Math,46f,evosuite,1,Fail,1,300
Math,47f,evosuite,1,Fail,2,300
Math,48f,evosuite,1,Pass,0,300
Math,73f,randoop,1,Pass,0,600
Math,49f,evosuite,1,Pass,0,300
Math,84f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,50f,evosuite,1,Pass,0,300
Math,54f,randoopGRTMinusInputConstruction,1,Fail,38,300
Math,51f,evosuite,1,Fail,1,300
Lang,9f,randoop,1,Fail,6,300
Math,52f,evosuite,1,Pass,0,300
Math,53f,evosuite,1,Pass,0,300
Time,8f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,27f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,54f,evosuite,1,Pass,0,300
Math,55f,evosuite,1,Fail,1,300
Math,56f,evosuite,1,Pass,0,300
Time,14f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Chart,1f,evosuite,1,Fail,1,600
Lang,34f,randoop,1,Pass,0,120
Math,57f,evosuite,1,Pass,0,300
Math,75f,randoopGRT,1,Fail,10,600
Math,58f,evosuite,1,Pass,0,300
Math,59f,evosuite,1,Fail,1,300
Lang,52f,randoopGRTMinusInputConstruction,1,Pass,0,120
Chart,15f,randoop,1,Fail,4,600
Math,60f,evosuite,1,Pass,0,300
Lang,46f,randoopGRT,1,Pass,0,120
Math,55f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,61f,evosuite,1,Fail,1,300
Time,9f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,62f,evosuite,1,Fail,4,300
Math,63f,evosuite,1,Pass,0,300
Math,64f,evosuite,1,Pass,0,300
Math,65f,evosuite,1,Pass,0,300
Time,15f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,66f,evosuite,1,Fail,5,300
Chart,13f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,67f,evosuite,1,Pass,0,300
Math,68f,evosuite,1,Pass,0,300
Math,66f,randoopGRTMinusDynamicTyping,1,Fail,4,300
Math,69f,evosuite,1,Pass,0,300
Math,5f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,70f,evosuite,1,Fail,1,300
Time,16f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Time,17f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,71f,evosuite,1,Pass,0,300
Lang,10f,randoop,1,Pass,0,300
Time,23f,randoopGRT,1,Pass,0,120
Math,72f,evosuite,1,Pass,0,300
Chart,16f,randoop,1,Fail,616,600
Math,73f,evosuite,1,Fail,1,300
Math,97f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Chart,8f,evosuite,1,Pass,0,300
Math,74f,evosuite,1,Pass,0,300
Math,75f,evosuite,1,Pass,0,300
Math,76f,evosuite,1,Pass,0,300
Math,77f,evosuite,1,Pass,0,300
Lang,3f,randoopGRT,1,Pass,0,120
Math,35f,randoopGRT,1,Fail,2,600
Time,2f,evosuite,1,Fail,1,120
Math,78f,evosuite,1,Pass,0,300
Chart,17f,randoop,1,Fail,20,600
Math,79f,evosuite,1,Pass,0,300
Time,15f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,75f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,80f,evosuite,1,Pass,0,300
Math,20f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,81f,evosuite,1,Pass,0,300
Math,11f,randoopGRT,1,Pass,0,120
Time,3f,evosuite,1,Fail,1,120
Math,59f,randoopGRT,1,Pass,0,300
Time,17f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,82f,evosuite,1,Pass,0,300
Math,66f,randoopGRTMinusMinCostFirst,1,Fail,4,300
Math,83f,evosuite,1,Pass,0,300
Time,16f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,15f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,84f,evosuite,1,Pass,0,300
Math,85f,evosuite,1,Fail,1,300
Math,11f,randoop,1,Pass,0,600
Math,86f,evosuite,1,Pass,0,300
Lang,11f,randoop,1,Fail,136,300
Lang,49f,evosuite,1,Fail,1,120
Math,22f,randoop,1,Fail,180,600
Lang,12f,randoop,1,Broken,-,300
Math,87f,evosuite,1,Fail,1,300
Time,12f,evosuite,1,Pass,0,600
Math,56f,randoopGRTMinusInputConstruction,1,Fail,10,300
Chart,14f,randoopGRTMinusInputConstruction,1,Fail,24,300
Math,88f,evosuite,1,Pass,0,300
Math,89f,evosuite,1,Fail,1,300
Math,90f,evosuite,1,Fail,1,300
Math,91f,evosuite,1,Pass,0,300
Chart,25f,randoopGRT,1,Pass,0,300
Math,92f,evosuite,1,Fail,3,300
Math,64f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,76f,randoopGRT,1,Pass,0,600
Math,93f,evosuite,1,Pass,0,300
Lang,50f,evosuite,1,Pass,0,120
Math,94f,evosuite,1,Pass,0,300
Math,95f,evosuite,1,Fail,1,300
Math,96f,evosuite,1,Fail,1,300
Math,97f,evosuite,1,Fail,3,300
Time,8f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,13f,randoop,1,Pass,0,300
Lang,30f,evosuite,1,Pass,0,120
Time,13f,evosuite,1,Pass,0,600
Lang,26f,randoop,1,Pass,0,600
Time,10f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,68f,randoopGRTMinusDynamicTyping,1,Fail,2,300
Math,55f,randoop,1,Pass,0,300
Math,57f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,69f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,56f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,51f,randoop,1,Pass,0,600
Math,82f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,98f,evosuite,1,Pass,0,300
Lang,7f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,99f,evosuite,1,Fail,3,300
Lang,31f,evosuite,1,Pass,0,120
Math,70f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,51f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,56f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Time,4f,evosuite,1,Pass,0,120
Math,100f,evosuite,1,Pass,0,300
Lang,14f,randoop,1,Pass,0,300
Time,14f,evosuite,1,Fail,1,600
Lang,15f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,101f,evosuite,1,Fail,1,300
Math,102f,evosuite,1,Pass,0,300
Math,103f,evosuite,1,Pass,0,300
Math,104f,evosuite,1,Pass,0,300
Lang,11f,randoopGRTMinusMinCostFirst,1,Fail,10,600
Lang,54f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,105f,evosuite,1,Pass,0,300
Math,106f,evosuite,1,Pass,0,300
Math,36f,randoopGRT,1,Pass,0,600
Time,6f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,1f,evosuite,1,Fail,4,600
Math,2f,evosuite,1,Pass,0,600
Math,44f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,3f,evosuite,1,Fail,1,600
Lang,4f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,103f,randoopGRTMinusInputConstruction,1,Fail,284,600
Math,4f,evosuite,1,Fail,2,600
Chart,18f,randoop,1,Fail,64,600
Math,28f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Time,9f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Chart,1f,randoopGRT,1,Pass,0,600
Time,15f,evosuite,1,Fail,1,600
Lang,12f,randoopGRTMinusMinCostFirst,1,Fail,138,600
Math,5f,evosuite,1,Pass,0,600
Math,85f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,57f,randoopGRTMinusMinCoverageFirst,1,Fail,20,300
Math,75f,randoop,1,Pass,0,600
Math,6f,evosuite,1,Fail,1,600
Math,56f,randoop,1,Pass,0,300
Math,7f,evosuite,1,Pass,0,600
Math,60f,randoopGRT,1,Pass,0,300
Math,8f,evosuite,1,Pass,0,600
Time,10f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,9f,evosuite,1,Pass,0,600
Time,18f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Chart,13f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Time,11f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,10f,evosuite,1,Pass,0,600
Time,16f,evosuite,1,Pass,0,600
Time,17f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,58f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,31f,randoopGRTMinusDynamicTyping,1,Fail,2,600
Lang,26f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,11f,evosuite,1,Pass,0,600
Math,12f,evosuite,1,Pass,0,600
Chart,18f,randoopGRTMinusMinCoverageFirst,1,Fail,10,120
Lang,51f,evosuite,1,Pass,0,120
Lang,15f,randoop,1,Pass,0,300
Lang,47f,randoopGRT,1,Pass,0,120
Lang,58f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Chart,16f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,13f,evosuite,1,Pass,0,600
Lang,53f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,14f,evosuite,1,Fail,1,600
Math,66f,randoopGRT,1,Fail,2,120
Math,15f,evosuite,1,Pass,0,600
Math,16f,evosuite,1,Pass,0,600
Math,17f,evosuite,1,Pass,0,600
Lang,13f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,73f,randoop,1,Pass,0,120
Lang,39f,randoop,1,Pass,0,600
Lang,9f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,18f,evosuite,1,Pass,0,600
Lang,40f,randoop,1,Pass,0,600
Lang,14f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,19f,evosuite,1,Pass,0,600
Math,20f,evosuite,1,Pass,0,600
Math,76f,randoop,1,Pass,0,600
Chart,18f,evosuite,1,Fail,4,120
Chart,2f,randoopGRT,1,Pass,0,600
Lang,49f,randoopGRT,1,Pass,0,120
Math,52f,randoop,1,Pass,0,600
Math,66f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,43f,randoopGRTMinusInputConstruction,1,Pass,0,600
Lang,4f,randoopGRT,1,Pass,0,120
Math,16f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,18f,randoop,1,Pass,0,600
Math,21f,evosuite,1,Fail,1,600
Math,22f,evosuite,1,Fail,2,600
Time,18f,evosuite,1,Pass,0,600
Lang,50f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,23f,evosuite,1,Fail,3,600
Math,68f,randoopGRTMinusMinCostFirst,1,Fail,8,300
Math,57f,randoop,1,Pass,0,300
Chart,2f,evosuite,1,Pass,0,600
Lang,12f,randoopGRTMinusMinCostFirst,1,Fail,40,120
Math,24f,evosuite,1,Fail,3,600
Lang,16f,randoop,1,Pass,0,300
Math,33f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Lang,15f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,25f,evosuite,1,Fail,1,600
Math,26f,evosuite,1,Fail,1,600
Chart,15f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,62f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,35f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Time,19f,evosuite,1,Pass,0,600
Math,77f,randoopGRT,1,Fail,16,600
Lang,41f,randoop,1,Fail,10,600
Math,76f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Time,19f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Time,20f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Time,20f,evosuite,1,Pass,0,600
Chart,12f,evosuite,1,Pass,0,300
Time,7f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Time,22f,evosuite,1,Pass,0,600
Math,27f,evosuite,1,Pass,0,600
Math,39f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,52f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,28f,evosuite,1,Pass,0,600
Math,29f,evosuite,1,Pass,0,600
Math,61f,randoopGRT,1,Pass,0,300
Chart,4f,randoopGRT,1,Pass,0,600
Time,24f,evosuite,1,Pass,0,600
Math,59f,randoopGRTMinusInputConstruction,1,Fail,2,300
Lang,53f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,5f,randoopGRT,1,Pass,0,120
Math,30f,evosuite,1,Pass,0,600
Math,59f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Lang,42f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,104f,randoopGRTMinusInputConstruction,1,Fail,36,300
Lang,32f,evosuite,1,Fail,1,120
Math,29f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Time,5f,randoopGRT,1,Pass,0,600
Math,63f,randoopGRT,1,Pass,0,300
Lang,16f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,93f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,31f,evosuite,1,Pass,0,600
Time,22f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,71f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,58f,randoop,1,Pass,0,300
Lang,36f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Time,25f,evosuite,1,Pass,0,600
Math,60f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Time,26f,evosuite,1,Broken,-,600
Math,61f,randoopGRTMinusMinCostFirst,1,Fail,2,120
Math,75f,randoop,1,Pass,0,120
Lang,37f,randoopGRTMinusDynamicTyping,1,Fail,2,600
Time,27f,evosuite,1,Fail,1,600
Time,1f,randoop,1,Pass,0,120
Math,30f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,64f,randoopGRT,1,Pass,0,300
Math,32f,evosuite,1,Fail,1,600
Lang,64f,evosuite,1,Pass,0,600
Lang,42f,randoop,1,Pass,0,600
Math,60f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,17f,randoop,1,Pass,0,300
Chart,19f,randoop,1,Fail,2,600
Math,53f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Lang,19f,randoop,1,Pass,0,300
Math,39f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Time,2f,randoop,1,Pass,0,120
Math,33f,evosuite,1,Pass,0,600
Time,3f,randoop,1,Pass,0,120
Time,4f,randoop,1,Pass,0,120
Time,5f,evosuite,1,Fail,1,120
Time,19f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,65f,randoopGRT,1,Pass,0,300
Math,77f,randoop,1,Pass,0,600
Math,66f,randoopGRT,1,Fail,4,300
Time,5f,randoop,1,Pass,0,120
Math,53f,randoopGRTMinusInputConstruction,1,Pass,0,600
Lang,62f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,35f,randoopGRTMinusDynamicTyping,1,Fail,2,600
Math,61f,randoopGRTMinusInputConstruction,1,Fail,4,300
Math,31f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,34f,evosuite,1,Pass,0,600
Lang,59f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,35f,evosuite,1,Fail,1,600
Math,36f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Lang,20f,randoop,1,Pass,0,300
Math,10f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,50f,randoopGRT,1,Pass,0,120
Math,32f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Chart,16f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,51f,randoopGRT,1,Pass,0,120
Lang,52f,evosuite,1,Fail,1,120
Math,78f,randoop,1,Pass,0,600
Lang,57f,randoopGRT,1,Fail,18,600
Chart,3f,evosuite,1,Pass,0,600
Time,7f,randoop,1,Pass,0,120
Chart,20f,randoop,1,Pass,0,600
Math,68f,randoopGRT,1,Fail,2,120
Time,8f,randoop,1,Pass,0,120
Chart,19f,evosuite,1,Pass,0,120
Time,9f,randoop,1,Fail,2,120
Math,36f,evosuite,1,Fail,2,600
Chart,19f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Time,10f,randoop,1,Pass,0,120
Lang,44f,randoopGRTMinusInputConstruction,1,Pass,0,600
Lang,60f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Time,12f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Time,8f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,39f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Chart,21f,randoop,1,Pass,0,600
Math,81f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Chart,20f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,17f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Time,11f,randoop,1,Pass,0,120
Time,12f,randoop,1,Pass,0,120
Chart,22f,randoop,1,Fail,46,600
Math,37f,randoopGRT,1,Pass,0,600
Lang,13f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Lang,21f,randoop,1,Pass,0,300
Math,104f,randoopGRTMinusInputConstruction,1,Fail,122,600
Time,13f,randoop,1,Pass,0,120
Math,33f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,72f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Time,6f,evosuite,1,Fail,2,120
Time,14f,randoop,1,Pass,0,120
Math,54f,randoopGRTMinusMinCoverageFirst,1,Fail,8,600
Time,10f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,73f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,23f,randoop,1,Pass,0,600
Math,79f,randoop,1,Fail,18,600
Math,38f,randoopGRT,1,Pass,0,600
Chart,5f,randoopGRT,1,Pass,0,600
Time,15f,randoop,1,Pass,0,120
Math,93f,randoopGRTMinusInputConstruction,1,Fail,4,600
Time,16f,randoop,1,Pass,0,120
Math,45f,randoop,1,Pass,0,600
Time,17f,randoop,1,Pass,0,120
Lang,59f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,70f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,40f,randoopGRTMinusInputConstruction,1,Pass,0,120
Time,15f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,63f,randoopGRTMinusInputConstruction,1,Pass,0,300
Time,19f,randoop,1,Pass,0,120
Math,59f,randoop,1,Pass,0,300
Time,20f,randoop,1,Pass,0,120
Math,54f,randoopGRTMinusInputConstruction,1,Fail,20,600
Math,35f,randoopGRTMinusMinCoverageFirst,1,Fail,6,300
Lang,22f,randoop,1,Pass,0,300
Math,37f,evosuite,1,Fail,2,600
Math,60f,randoop,1,Pass,0,300
Lang,16f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Chart,23f,randoop,1,Pass,0,600
Math,20f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,38f,evosuite,1,Fail,2,600
Time,22f,randoop,1,Pass,0,120
Chart,18f,randoopGRTMinusDynamicTyping,1,Fail,102,600
Time,23f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Time,23f,randoop,1,Pass,0,120
Math,39f,evosuite,1,Pass,0,600
Math,41f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,21f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Chart,18f,randoopGRTMinusMinCostFirst,1,Fail,36,300
Lang,61f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Time,16f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,12f,randoopGRT,1,Pass,0,600
Math,97f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Time,24f,randoop,1,Pass,0,120
Lang,23f,randoop,1,Pass,0,300
Lang,60f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Time,25f,randoop,1,Pass,0,120
Time,26f,randoop,1,Pass,0,120
Lang,6f,randoopGRT,1,Pass,0,120
Lang,24f,randoop,1,Pass,0,300
Time,27f,randoop,1,Pass,0,120
Math,8f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Time,9f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Time,24f,evosuite,1,Fail,1,120
Math,29f,randoopGRT,1,Pass,0,120
Chart,21f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,74f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,80f,randoop,1,Pass,0,600
Math,81f,randoop,1,Pass,0,600
Chart,19f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,40f,evosuite,1,Fail,1,600
Math,55f,randoopGRTMinusInputConstruction,1,Fail,2,600
Time,1f,randoop,1,Pass,0,300
Math,105f,randoopGRTMinusInputConstruction,1,Fail,4,300
Lang,51f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Lang,52f,randoopGRT,1,Pass,0,120
Math,61f,randoop,1,Fail,2,300
Lang,19f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,68f,randoopGRT,1,Fail,2,300
Math,41f,evosuite,1,Pass,0,600
Time,14f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,41f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,59f,randoop,1,Fail,2,600
Time,6f,randoopGRT,1,Pass,0,600
Time,2f,randoop,1,Pass,0,300
Math,106f,randoopGRTMinusInputConstruction,1,Pass,0,300
Time,25f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,20f,randoopGRT,1,Pass,0,120
Math,42f,evosuite,1,Fail,1,600
Time,3f,randoop,1,Pass,0,300
Math,43f,evosuite,1,Pass,0,600
Time,24f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Lang,33f,evosuite,1,Fail,2,120
Time,4f,randoop,1,Pass,0,300
Lang,1f,randoopGRTMinusInputConstruction,1,Pass,0,600
Lang,43f,randoop,1,Pass,0,600
Time,26f,randoopGRTMinusInputConstruction,1,Broken,-,600
Lang,16f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,36f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,17f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,82f,randoop,1,Pass,0,600
Math,44f,evosuite,1,Pass,0,600
Math,75f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,10f,randoopGRT,1,Pass,0,120
Math,45f,evosuite,1,Fail,1,600
Math,17f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,37f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Chart,13f,randoopGRTMinusInputConstruction,1,Pass,0,600
Chart,24f,randoop,1,Fail,602,600
Math,46f,evosuite,1,Fail,1,600
Lang,53f,evosuite,1,Fail,1,120
Chart,22f,randoopGRTMinusMinCoverageFirst,1,Fail,10,120
Time,15f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Time,5f,randoop,1,Pass,0,300
Lang,62f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Time,10f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,63f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,99f,randoopGRT,1,Pass,0,300
Math,68f,randoopGRTMinusMinCoverageFirst,1,Fail,2,120
Time,11f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,47f,evosuite,1,Fail,2,600
Time,6f,randoop,1,Pass,0,300
Lang,53f,randoopGRT,1,Pass,0,120
Math,48f,evosuite,1,Pass,0,600
Time,12f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Time,7f,randoop,1,Pass,0,300
Time,8f,randoop,1,Pass,0,300
Math,49f,evosuite,1,Pass,0,600
Math,55f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Time,9f,randoop,1,Fail,4,300
Lang,6f,evosuite,1,Pass,0,120
Chart,20f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,100f,randoopGRT,1,Pass,0,300
Math,63f,randoop,1,Pass,0,300
Chart,20f,evosuite,1,Pass,0,120
Math,96f,randoopGRT,1,Pass,0,600
Lang,26f,randoop,1,Pass,0,300
Math,50f,evosuite,1,Pass,0,600
Math,102f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,105f,randoopGRTMinusInputConstruction,1,Fail,6,600
Lang,27f,randoop,1,Fail,2,300
Lang,20f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,51f,evosuite,1,Fail,1,600
Math,69f,randoopGRT,1,Pass,0,300
Lang,28f,randoop,1,Pass,0,300
Lang,65f,randoopGRTMinusDynamicTyping,1,Fail,16,300
Math,13f,randoopGRTMinusMinCoverageFirst,1,Fail,4,120
Math,42f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,35f,randoop,1,Pass,0,120
Math,52f,evosuite,1,Pass,0,600
Lang,30f,randoopGRT,1,Pass,0,600
Time,10f,randoop,1,Pass,0,300
Lang,60f,randoop,1,Fail,6,600
Math,53f,evosuite,1,Pass,0,600
Math,106f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,76f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,54f,evosuite,1,Pass,0,600
Math,55f,evosuite,1,Fail,1,600
Math,37f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Chart,25f,randoop,1,Pass,0,600
Math,70f,randoopGRT,1,Pass,0,120
Lang,44f,randoop,1,Pass,0,600
